customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0909,Joshua,Russell,user909@example.com,(722)521-9010,2025-11-02,Melissashire,Louisiana,Norway,36-50
CUST0910,Andrea,Allen,user910@example.com,+1-550-707-8218,2025-04-21,New Adrian,Idaho,Pakistan,26-35
CUST0911,Robert,Thomas,user911@example.com,211.368.5074,2025-06-18,Lake Jennifer,Florida,Tonga,18-25
CUST0912,Heather,Bruce,user912@example.com,001-763-393-1337x36157,2024-06-11,Fostertown,North Dakota,Swaziland,18-25
CUST0913,Stephanie,Adams,user913@example.com,623-330-1192,2024-10-31,Graceberg,Connecticut,Trinidad and Tobago,50+
CUST0914,Christopher,Anderson,user914@example.com,(993)574-4945x01175,2024-09-11,North Kelseychester,Idaho,Jersey,36-50
CUST0915,Richard,Pollard,user915@example.com,+1-537-331-1791x9919,2024-11-18,North Debra,Nevada,Armenia,26-35
CUST0916,Adrian,Ramos,user916@example.com,+1-780-239-8980x224,2025-11-06,Nguyenhaven,New Mexico,Palestinian Territory,26-35
CUST0917,Aaron,Williams,user917@example.com,782.690.3652x3535,2025-06-30,Petersonbury,Alaska,Australia,36-50
CUST0918,Courtney,Clark,user918@example.com,642.589.2374,2024-06-28,Katrinamouth,Pennsylvania,Belgium,26-35
CUST0919,Katherine,Gonzalez,user919@example.com,+1-728-782-8335x506,2025-08-20,Johnsonberg,Washington,Angola,18-25
CUST0920,Jennifer,Rush,user920@example.com,+1-703-808-4939x13575,2024-09-13,Jameshaven,Maine,Paraguay,26-35
CUST0921,Stefanie,Manning,user921@example.com,(511)323-2189x89916,2025-10-07,Catherineville,Alaska,Lao People's Democratic Republic,18-25
CUST0922,Lisa,Cherry,user922@example.com,(323)812-6065,2024-08-14,Connorstad,Delaware,Guinea,18-25
CUST0923,Robert,Smith,user923@example.com,001-862-278-0817x60984,2025-04-14,North Alicia,West Virginia,Yemen,36-50
CUST0924,Michael,Clark,user924@example.com,001-950-573-3968x20432,2025-05-13,Wiseshire,New Jersey,Spain,50+
CUST0925,Annette,Hobbs,user925@example.com,+1-911-447-1830x14761,2025-05-21,Hodgemouth,Hawaii,Brazil,36-50
CUST0926,Roy,Jennings,user926@example.com,001-965-766-5723,2025-01-19,East Christophertown,Maine,Iraq,26-35
CUST0927,Morgan,Hall,user927@example.com,398.266.8473x6747,2024-04-12,New Derrick,Florida,Algeria,36-50
CUST0928,Erika,Cook,user928@example.com,809-538-0230,2025-08-14,Davidsonhaven,Michigan,Netherlands Antilles,50+
CUST0929,Nicholas,Hammond,user929@example.com,001-955-479-4195,2024-05-30,Kellybury,Indiana,Belize,18-25
CUST0930,Taylor,Patterson,user930@example.com,3966238310,2024-08-03,Lake Renee,Maine,Turks and Caicos Islands,18-25
CUST0931,Chris,Bentley,user931@example.com,7936176923,2024-03-15,Caldwellview,Missouri,Uganda,50+
CUST0932,Katelyn,Rose,user932@example.com,232.931.3786x66597,2024-12-13,Bakerfurt,Delaware,Haiti,26-35
CUST0933,Elizabeth,Bell,user933@example.com,+1-860-226-3300,2025-09-08,East Scott,Virginia,Syrian Arab Republic,18-25
CUST0934,Zachary,Brown,user934@example.com,+1-423-324-7510,2024-09-10,Julieside,California,Bahamas,50+
CUST0935,Ashley,Taylor,user935@example.com,001-751-290-9128x6555,2025-11-03,Kathyburgh,Idaho,Niue,50+
CUST0936,Paul,Lyons,user936@example.com,265-919-8135x378,2024-09-03,Port Saraville,Ohio,Paraguay,50+
CUST0937,Gavin,Terry,user937@example.com,439-289-8608,2024-07-24,Perezburgh,Indiana,Chile,50+
CUST0938,Chelsea,Lewis,user938@example.com,(854)415-6236,2024-11-08,New Ryan,Nevada,Uruguay,50+
CUST0939,Carlos,Thompson,user939@example.com,936-718-4228,2025-11-20,North Travis,West Virginia,Tajikistan,18-25
CUST0940,Adam,Stewart,user940@example.com,750-521-9376,2025-04-13,Snydermouth,Arizona,Monaco,36-50
CUST0941,Haley,Wade,user941@example.com,369-613-1459x833,2025-06-15,Port Tamara,Wisconsin,United States Minor Outlying Islands,18-25
CUST0942,Elizabeth,Shannon,user942@example.com,940.392.5018x425,2025-10-19,Lake Mirandaborough,Alaska,Zimbabwe,18-25
CUST0943,Ronald,Hatfield,user943@example.com,+1-919-388-8899x00944,2025-09-13,Zhangtown,Montana,Egypt,26-35
CUST0944,Linda,Coffey,user944@example.com,001-250-588-2765x1609,2024-12-24,North Joseph,New York,Eritrea,50+
CUST0945,Rebecca,Ford,user945@example.com,6283404225,2024-10-21,East Charlesland,California,United States Virgin Islands,26-35
CUST0946,Jon,Hall,user946@example.com,001-679-642-3102x35686,2024-09-22,Nancytown,Oklahoma,Liberia,36-50
CUST0947,Scott,Porter,user947@example.com,(315)632-3173,2025-08-14,Birdberg,Idaho,Bolivia,50+
CUST0948,Randy,Miller,user948@example.com,774.540.4836x48458,2025-02-05,East Darrylfort,Tennessee,Haiti,26-35
CUST0949,Victor,Snow,user949@example.com,4268665420,2025-04-10,Sarashire,Minnesota,Korea,26-35
CUST0950,Adam,Martin,user950@example.com,001-876-447-2793x633,2024-01-19,Scotthaven,Minnesota,India,50+
CUST0951,Lee,Curtis,user951@example.com,5052557911,2025-07-10,New Jeremyview,Michigan,Lao People's Democratic Republic,50+
CUST0952,Erica,Bailey,user952@example.com,562-383-7578x7616,2024-10-28,Patrickport,Georgia,French Guiana,26-35
CUST0953,Kevin,Ramirez,user953@example.com,812.957.6203,2024-10-20,West Kelsey,North Dakota,Indonesia,36-50
CUST0954,Marcus,Rowland,user954@example.com,+1-381-998-0458x14623,2025-01-21,Hopkinsfurt,North Dakota,Central African Republic,50+
CUST0955,Walter,Campbell,user955@example.com,963.476.0751x4017,2024-09-08,Joannebury,Utah,Nicaragua,18-25
CUST0956,Amber,Gonzalez,user956@example.com,(992)364-1397x5797,2025-01-26,Williamville,Nebraska,French Polynesia,18-25
CUST0957,Kristi,Allen,user957@example.com,+1-465-375-3543,2024-02-22,Natashafurt,Wyoming,Ireland,26-35
CUST0958,Lauren,Mcintosh,user958@example.com,(455)905-1191x723,2025-05-17,East Ralph,Alabama,Nicaragua,26-35
CUST0959,Elaine,Garcia,user959@example.com,408.995.1893x636,2024-11-04,Huntermouth,Virginia,Maldives,36-50
CUST0960,Sandra,Bowman,user960@example.com,9358996097,2025-04-16,New Tiffanyport,Nevada,Mali,50+
CUST0961,Blake,Smith,user961@example.com,(707)756-4865,2025-07-12,Jamesmouth,Kentucky,Netherlands Antilles,36-50
CUST0962,Bradley,Miller,user962@example.com,353-752-1227x8942,2025-10-25,Eddietown,West Virginia,Lebanon,18-25
CUST0963,Barbara,Delacruz,user963@example.com,+1-874-607-6471x93385,2025-07-04,South Dana,Virginia,Luxembourg,36-50
CUST0964,Shaun,Davis,user964@example.com,001-997-811-1937,2025-09-11,North Alyssabury,Mississippi,Norway,36-50
CUST0965,Crystal,Nelson,user965@example.com,001-658-348-9125x3883,2024-12-10,North Mariaside,North Carolina,Panama,26-35
CUST0966,John,Frost,user966@example.com,319-539-9231x0287,2024-02-09,Port Benjaminmouth,Maine,Cuba,50+
CUST0967,Kaitlin,Carpenter,user967@example.com,6902894849,2024-06-12,Port Emilyview,Wisconsin,Reunion,36-50
CUST0968,Charles,Martin,user968@example.com,939.745.5198,2024-10-19,East John,Indiana,Tunisia,50+
CUST0969,Jacob,Miller,user969@example.com,+1-399-703-7276x219,2025-03-04,Andreshire,Nevada,United Kingdom,36-50
CUST0970,Aaron,Moreno,user970@example.com,+1-375-203-2910x96489,2024-08-08,Annchester,New York,Ukraine,36-50
CUST0971,Danny,Miller,user971@example.com,283-839-4362x9740,2025-04-06,North Mark,Alabama,Lebanon,18-25
CUST0972,Lisa,Hess,user972@example.com,647-307-6241x76348,2024-05-24,Sullivanfort,Maryland,Antigua and Barbuda,36-50
CUST0973,Timothy,Moore,user973@example.com,001-456-514-5830x972,2025-05-01,Paulbury,Michigan,Japan,36-50
CUST0974,Charles,Davies,user974@example.com,001-602-725-5362,2024-11-30,Deleonside,Mississippi,Canada,26-35
CUST0975,Cory,Pineda,user975@example.com,2158087019,2025-01-06,Lake Emilyfort,Connecticut,Thailand,18-25
CUST0976,Michelle,Phillips,user976@example.com,(310)817-0214,2024-11-01,Huberstad,Illinois,Azerbaijan,18-25
CUST0977,Ryan,Hart,user977@example.com,+1-839-723-4399,2025-07-14,Jessicamouth,Louisiana,Belgium,18-25
CUST0978,Dan,Ware,user978@example.com,(549)238-4954x150,2024-12-30,North Emily,North Dakota,Timor-Leste,18-25
CUST0979,Tracy,Maldonado,user979@example.com,333-243-5375x916,2024-10-02,North Ashleyville,Wyoming,Micronesia,50+
CUST0980,Andrew,Turner,user980@example.com,(289)537-3734x73654,2025-12-22,South Samantha,Delaware,Congo,36-50
CUST0981,Lynn,Williams,user981@example.com,001-990-239-3130,2025-09-14,Ericville,Colorado,Slovakia (Slovak Republic),26-35
CUST0982,Kelli,Brown,user982@example.com,(828)328-6314x13480,2025-09-19,Beardmouth,New York,Georgia,26-35
CUST0983,Faith,Blair,user983@example.com,+1-807-717-5841,2025-02-15,Williamsport,Georgia,New Caledonia,18-25
CUST0984,Stephanie,Valdez,user984@example.com,772.406.6869x63434,2025-08-21,Montgomeryside,Nevada,Kiribati,26-35
CUST0985,Vicki,Hickman,user985@example.com,+1-792-936-8309,2025-11-12,Stephaniechester,Nevada,Armenia,26-35
CUST0986,Jennifer,Hopkins,user986@example.com,001-677-697-0990,2024-01-24,Rachelland,Idaho,South Georgia and the South Sandwich Islands,50+
CUST0987,Alan,Perkins,user987@example.com,+1-334-852-1231x73928,2025-11-20,Port Mitchell,Massachusetts,Libyan Arab Jamahiriya,26-35
CUST0988,Jesus,Larsen,user988@example.com,582.536.1928,2024-10-16,Tammyburgh,Iowa,Iraq,26-35
CUST0989,Robert,Ray,user989@example.com,001-767-947-6649x173,2025-10-05,West Troy,Vermont,Sweden,36-50
CUST0990,Amanda,Davies,user990@example.com,3799958858,2024-10-29,Hansonhaven,Rhode Island,Jersey,50+
CUST0991,Jennifer,Roberts,user991@example.com,(532)826-8839x3805,2024-04-19,North Timothyborough,New Jersey,France,18-25
CUST0992,Luis,Sims,user992@example.com,277-266-0899,2024-10-06,North Raymond,Michigan,Hong Kong,18-25
CUST0993,Terri,Petersen,user993@example.com,001-340-626-9489x24761,2025-04-29,Port Michael,Louisiana,Zimbabwe,50+
CUST0994,Crystal,Jones,user994@example.com,001-705-948-9065x3939,2025-11-18,East Amandastad,Michigan,Guinea-Bissau,50+
CUST0995,Carlos,Gonzalez,user995@example.com,506-213-0832x71989,2025-09-20,Millerchester,Alabama,Algeria,50+
CUST0996,Tracy,Fry,user996@example.com,+1-877-445-8039x95656,2025-06-14,North Rebecca,Vermont,Peru,26-35
CUST0997,Jacob,Ortega,user997@example.com,622-743-4689x732,2024-03-18,South Marco,Illinois,Iran,26-35
CUST0998,Christopher,Jackson,user998@example.com,560.451.6403x836,2025-07-03,North Andrew,South Carolina,Slovenia,26-35
CUST0999,John,Palmer,user999@example.com,(611)469-0411x893,2024-09-25,Alexandermouth,Virginia,Mali,50+
CUST1000,Cynthia,Lopez,user1000@example.com,762.214.3431x5567,2024-07-12,New Stephanie,Washington,Bhutan,50+
